train_number,train_name,from_station,to_station,train_type,train_number_str,total_stops,total_distance,running_days,train_category,num_stations,timestamp,origin_avg_delay_min,origin_delay_category
14620,TRIPURA SUNDARI EXP,NDLS,GHY,Mail/Express,14620,31.0,2918.0,MON,Express,31,2023-09-30 18:07:56.595,17,Slight Delay
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,88,High Delay
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,5,On Time
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,139,High Delay
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,31,Slight Delay
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,262,High Delay
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,16,Slight Delay
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,43,Slight Delay
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,1,On Time
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,101,High Delay
22450,PORVOTR S KRNTI,NDLS,GHY,Superfast,22450,12.0,1968.0,"SUN,WED",Superfast,12,2023-09-30 18:18:13.284,17,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,230,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,36,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,186,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,13,On Time
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,62,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,258,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,15,On Time
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,34,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,89,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,497,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,87,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,475,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,78,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,311,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,276,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,85,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,79,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,17,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,2,On Time
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,237,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,44,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,276,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,212,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,78,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,114,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,47,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,17,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,160,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,126,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,42,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,37,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,25,Slight Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,11,On Time
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,85,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,5,On Time
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,150,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,254,High Delay
15648,GHY LTT EXPRESS,GHY,LTT,Mail/Express,15648,52.0,2735.0,TUE,Express,52,2023-09-30 17:56:37.450,22,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,230,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,36,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,186,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,13,On Time
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,62,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,258,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,15,On Time
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,34,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,89,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,497,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,87,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,475,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,78,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,311,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,276,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,85,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,79,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,17,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,2,On Time
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,237,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,44,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,276,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,212,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,78,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,114,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,47,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,17,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,160,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,126,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,42,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,37,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,25,Slight Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,11,On Time
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,85,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,5,On Time
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,150,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,254,High Delay
15946,DBRG LTT EXPRESS,GHY,LTT,Mail/Express,15946,55.0,3147.0,"SUN,WED",Express,55,2023-09-30 18:08:02.482,22,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,230,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,36,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,186,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,13,On Time
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,62,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,258,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,15,On Time
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,34,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,89,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,497,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,87,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,475,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,78,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,311,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,276,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,85,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,79,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,17,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,2,On Time
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,237,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,44,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,276,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,212,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,78,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,114,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,47,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,17,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,160,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,126,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,42,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,37,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,25,Slight Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,11,On Time
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,85,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,5,On Time
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,150,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,254,High Delay
12520,KYQ LTT AC EXP,GHY,LTT,Superfast,12520,38.0,3148.0,THU,Superfast,29,2023-10-03 14:49:24.985,22,Slight Delay
12519,LTT KYQ AC EXP,LTT,GHY,Superfast,12519,38.0,3148.0,SUN,Superfast,29,2023-10-03 15:00:14.936,222,High Delay
12519,LTT KYQ AC EXP,LTT,GHY,Superfast,12519,38.0,3148.0,SUN,Superfast,29,2023-10-03 15:00:14.936,22,Slight Delay
12519,LTT KYQ AC EXP,LTT,GHY,Superfast,12519,38.0,3148.0,SUN,Superfast,29,2023-10-03 15:00:14.936,151,High Delay
12519,LTT KYQ AC EXP,LTT,GHY,Superfast,12519,38.0,3148.0,SUN,Superfast,29,2023-10-03 15:00:14.936,11,On Time
12519,LTT KYQ AC EXP,LTT,GHY,Superfast,12519,38.0,3148.0,SUN,Superfast,29,2023-10-03 15:00:14.936,160,High Delay
12519,LTT KYQ AC EXP,LTT,GHY,Superfast,12519,38.0,3148.0,SUN,Superfast,29,2023-10-03 15:00:14.936,289,High Delay
15647,GUWAHATI EXPRES,LTT,GHY,Mail/Express,15647,52.0,2735.0,FRI,Express,51,2023-09-30 17:41:45.199,222,High Delay
15647,GUWAHATI EXPRES,LTT,GHY,Mail/Express,15647,52.0,2735.0,FRI,Express,51,2023-09-30 17:41:45.199,22,Slight Delay
15647,GUWAHATI EXPRES,LTT,GHY,Mail/Express,15647,52.0,2735.0,FRI,Express,51,2023-09-30 17:41:45.199,151,High Delay
15647,GUWAHATI EXPRES,LTT,GHY,Mail/Express,15647,52.0,2735.0,FRI,Express,51,2023-09-30 17:41:45.199,11,On Time
15647,GUWAHATI EXPRES,LTT,GHY,Mail/Express,15647,52.0,2735.0,FRI,Express,51,2023-09-30 17:41:45.199,160,High Delay
15647,GUWAHATI EXPRES,LTT,GHY,Mail/Express,15647,52.0,2735.0,FRI,Express,51,2023-09-30 17:41:45.199,289,High Delay
15945,LTT DBRG EXPRESS,LTT,GHY,Mail/Express,15945,53.0,3147.0,"WED,SAT",Express,53,2023-09-30 17:58:42.518,222,High Delay
15945,LTT DBRG EXPRESS,LTT,GHY,Mail/Express,15945,53.0,3147.0,"WED,SAT",Express,53,2023-09-30 17:58:42.518,22,Slight Delay
15945,LTT DBRG EXPRESS,LTT,GHY,Mail/Express,15945,53.0,3147.0,"WED,SAT",Express,53,2023-09-30 17:58:42.518,151,High Delay
15945,LTT DBRG EXPRESS,LTT,GHY,Mail/Express,15945,53.0,3147.0,"WED,SAT",Express,53,2023-09-30 17:58:42.518,11,On Time
15945,LTT DBRG EXPRESS,LTT,GHY,Mail/Express,15945,53.0,3147.0,"WED,SAT",Express,53,2023-09-30 17:58:42.518,160,High Delay
15945,LTT DBRG EXPRESS,LTT,GHY,Mail/Express,15945,53.0,3147.0,"WED,SAT",Express,53,2023-09-30 17:58:42.518,289,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,230,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,36,Slight Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,186,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,13,On Time
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,62,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,258,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,15,On Time
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,34,Slight Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,89,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,497,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,87,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,475,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,78,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,311,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,276,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,85,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,79,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,17,Slight Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,2,On Time
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,237,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,44,Slight Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,276,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,212,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,78,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,114,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,47,Slight Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,17,Slight Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,160,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,126,High Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,42,Slight Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,37,Slight Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,25,Slight Delay
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,11,On Time
15960,KAMRUP EXPRESS,GHY,HWH,Mail/Express,15960,55.0,1529.0,"MON,TUE,WED,FRI,SAT",Express,54,2023-09-30 18:05:56.595,85,High Delay
